source,target,rel,cone
6057,8732,0,62
6057,8764,0,62
6057,8767,0,62
10429,6057,-1,62
6057,8866,0,62
6057,266931,0,62
6057,8641,0,62
6057,262462,0,62
6057,9299,0,62
6057,9304,0,62
6057,12578,0,62
6057,12695,0,62
6057,199995,0,62
6057,199599,0,62
59605,17639,0,62
6057,199524,0,62
6057,137409,0,62
6057,136106,0,62
6057,200612,0,62
10075,17639,0,62
6057,64049,0,62
6057,61844,0,62
6057,61832,0,62
6057,12713,0,62
6057,12741,0,62
6057,12779,0,62
6057,12883,0,62
267613,17639,0,62
6057,132876,0,62
6057,200780,0,62
6057,12552,0,62
6057,12479,0,62
6057,9318,0,62
6057,262355,0,62
12912,17639,0,62
6057,9381,0,62
15958,17639,0,62
6057,262287,0,62
6057,9498,0,62
6057,9930,0,62
4515,17639,0,62
10099,17639,-1,62
6057,10099,0,62
6057,11014,-1,62
6057,11432,0,62
6057,11796,0,62
64049,17639,0,62
6057,202766,0,62
6057,12085,0,62
6057,12400,0,62
6057,12430,0,62
6057,269096,0,62
6057,61599,0,62
6057,8220,0,62
6057,7795,0,62
37271,17639,0,62
8932,17639,0,62
4657,17639,0,62
61832,17639,0,62
7552,17639,0,62
8953,17639,0,62
37662,17639,0,62
8966,17639,0,62
7568,17639,0,62
7545,17639,0,62
6057,1267,0,62
6057,1680,0,62
9009,17639,0,62
6057,1764,0,62
4651,17639,0,62
15576,17639,0,62
6057,1820,0,62
6057,1828,0,62
6057,1031,0,62
6057,1916,0,62
263009,17639,0,62
6057,29226,0,62
28283,17639,0,62
15412,17639,-1,62
32787,17639,0,62
4761,17639,0,62
7713,17639,0,62
4761,6057,0,62
24724,17639,0,62
34927,17639,0,62
8926,17639,0,62
57344,17639,0,62
7660,17639,0,62
135607,17639,0,62
5713,17639,0,62
37100,17639,0,62
41327,17639,0,62
7575,17639,0,62
39737,17639,0,62
12779,17639,0,62
59796,17639,0,62
6057,2119,0,62
6057,2854,0,62
6057,3216,0,62
6057,400282,0,62
6057,5606,0,62
15895,17639,0,62
6057,396998,0,62
6057,396356,0,62
6057,272713,0,62
6057,5713,0,62
6057,6663,0,62
34549,17639,0,62
6057,6774,0,62
6057,6939,0,62
6057,7004,0,62
6057,7049,0,62
12956,15994,-1,62
6057,7195,0,62
6057,7342,0,62
6057,7713,0,62
40850,17639,0,62
6057,271253,0,62
6057,5603,0,62
4648,17639,0,62
9050,17639,0,62
6057,3223,0,62
6057,3255,0,62
6057,3257,0,62
29838,17639,0,62
6057,3303,0,62
6057,3326,0,62
6057,3462,0,62
31042,17639,0,62
6057,4229,0,62
6057,4455,0,62
6057,4637,0,62
6057,4651,0,62
6057,4657,0,62
12963,17639,0,62
6057,4775,0,62
6057,4788,0,62
6057,4800,0,62
6057,4826,0,62
6057,5578,0,62
12956,6057,-1,62
15694,17639,0,62
6057,12912,0,62
6057,60280,0,62
6057,25091,0,62
30844,17639,0,62
6057,25291,0,62
6057,41095,0,62
6057,40850,0,62
6057,25478,0,62
6057,25933,0,62
9318,17639,0,62
6057,41327,0,62
41095,17639,0,62
6057,39737,0,62
9507,17639,0,62
6057,28126,0,62
6057,28146,0,62
6057,28186,0,62
6057,28189,0,62
6057,38193,0,62
6057,38158,0,62
6057,26615,0,62
199995,17639,0,62
6057,24961,0,62
6057,24482,0,62
34224,17639,0,62
6057,47605,0,62
6057,47147,0,62
6057,23106,0,62
6057,46786,0,62
7473,17639,-1,62
6057,45903,0,62
4621,17639,0,62
6057,24724,0,62
9583,17639,0,62
6057,45629,0,62
6057,45489,0,62
6057,45430,0,62
6057,45147,0,62
6057,23764,0,62
6057,44901,0,62
6057,44600,0,62
6057,43727,0,62
6057,45899,0,62
6057,37468,0,62
6057,37282,0,62
6057,37271,0,62
6057,32098,0,62
6057,28598,0,62
6057,28663,0,62
7342,17639,0,62
6057,28716,0,62
6057,28917,0,62
6057,29049,0,62
6057,31500,0,62
9505,17639,0,62
6057,31133,0,62
6057,29075,0,62
6057,31027,0,62
6057,29076,0,62
6057,29838,0,62
6057,29119,0,62
6057,29535,0,62
6057,29396,0,62
6057,29314,0,62
6057,31042,0,62
6057,28368,0,62
6057,32787,0,62
6057,33132,0,62
4637,17639,0,62
6057,37100,0,62
6057,28260,0,62
6057,36236,0,62
6057,28283,0,62
6057,35805,0,62
6057,35753,0,62
6057,35598,0,62
6057,35320,0,62
6057,35297,0,62
6057,35280,0,62
6057,35000,0,62
9498,17639,0,62
6057,28329,0,62
64315,17639,0,62
6057,34927,0,62
6057,28343,0,62
6057,34549,0,62
6057,34224,0,62
6057,22822,0,62
9269,17639,0,62
34309,17639,0,62
6057,21949,0,62
6057,16814,0,62
6057,17378,0,62
17995,17639,0,62
6057,17494,0,62
6057,17557,0,62
9299,17639,0,62
6057,58453,0,62
6057,17639,0,62
6057,16735,0,62
6057,57724,0,62
6057,19009,0,62
6057,19551,0,62
16086,1257,0,62
6057,55685,0,62
16086,1828,0,62
16086,3216,0,62
6057,53427,0,62
16086,3292,0,62
6057,57344,0,62
16086,3303,0,62
6057,16637,0,62
6057,15895,0,62
6057,12963,0,62
6057,13194,0,62
6057,13237,0,62
6057,60171,0,62
6057,60068,0,62
15994,5391,-1,62
6057,13249,0,62
6057,59796,0,62
6057,15958,0,62
6057,59605,0,62
6057,13760,0,62
6057,13786,0,62
6057,14259,0,62
6057,14840,0,62
6057,15576,0,62
6057,15694,0,62
6057,15830,0,62
9957,17639,0,62
6057,13335,0,62
9930,17639,0,62
16086,8220,0,62
6057,53181,0,62
6057,52720,0,62
6057,20804,0,62
7049,17639,0,62
6057,21497,0,62
6057,21559,0,62
6057,21574,0,62
6057,52573,0,62
6057,21859,0,62
9304,17639,-1,62
6057,52554,0,62
6057,52468,0,62
6057,52376,0,62
6057,52320,0,62
6057,50673,0,62
6057,50629,0,62
6057,50581,0,62
6057,50509,0,62
7195,17639,0,62
6057,52551,0,62
6057,20764,0,62
6057,20485,0,62
6057,52840,0,62
16086,8359,0,62
16086,12552,0,62
16086,13194,0,62
16086,20764,0,62
16086,24482,0,62
9924,17639,0,62
16086,42708,0,62
16086,60068,0,62
6057,53087,0,62
6057,53062,0,62
6057,53013,0,62
6057,20473,0,62
6057,52965,0,62
6057,52925,0,62
6057,52873,0,62
6057,52872,0,62
136106,17639,0,62
25091,17639,0,62
6057,52863,0,62
6057,22356,0,62
24961,17639,0,62
6057,29208,0,62
17639,9381,0,62
8866,17639,0,62
17639,8732,0,62
29208,17639,0,62
4764,17639,0,62
29119,17639,0,62
17639,8551,0,62
17639,263444,0,62
17639,8447,0,62
17639,262589,0,62
17639,8400,0,62
17378,17639,0,62
17639,8359,0,62
14868,6057,0,62
17639,8308,0,62
17639,8262,0,62
17639,200612,0,62
17639,6461,0,62
17639,8764,0,62
17639,8767,0,62
138840,17639,0,62
17639,8881,0,62
17639,17451,0,62
17639,17408,0,62
31133,16086,0,62
6939,15994,-1,62
17639,16637,0,62
17639,13335,-1,62
17639,13237,0,62
6461,6057,-1,62
17639,5603,0,62
35320,17639,0,62
17639,12883,0,62
17639,12695,0,62
17639,12400,0,62
17639,11796,0,62
17639,10103,0,62
199599,17639,0,62
17639,9119,0,62
35280,17639,0,62
28917,17639,0,62
17639,5578,0,62
17639,4780,0,62
17639,3257,0,62
8220,17639,0,62
17494,17639,0,62
28716,17639,0,62
58715,17639,0,62
133840,17639,0,62
31500,17639,0,62
13194,17639,0,62
12389,16086,0,62
29076,17639,0,62
262355,17639,0,62
36236,17639,0,62
15830,17639,0,62
137409,17639,0,62
15830,16086,0,62
60171,17639,0,62
5511,6057,-1,62
8717,17639,0,62
58717,6057,0,62
8708,17639,0,62
17639,17557,0,62
5511,17639,-1,62
262503,6057,0,62
17639,137491,0,62
17639,3216,0,62
8529,17639,0,62
12741,17639,0,62
4455,17639,0,62
57724,17639,0,62
58552,17639,0,62
17639,139009,0,62
14840,17639,0,62
35598,16086,0,62
35598,17639,0,62
29075,17639,0,62
61568,6057,0,62
4775,17639,-1,62
8641,17639,0,62
58682,17639,0,62
35753,17639,0,62
58453,17639,-1,62
6663,17639,0,62
6939,16086,0,62
58717,17639,0,62
17639,19551,0,62
6762,6057,-1,62
17639,45489,0,62
17639,45430,0,62
12578,17639,0,62
17639,132602,0,62
8447,15994,-1,62
39386,17639,0,62
17639,47147,0,62
31133,17639,0,62
17639,38082,0,62
13249,17639,0,62
17639,37613,0,62
17639,37468,0,62
17639,37282,0,62
38193,17639,0,62
13786,17639,0,62
17639,38158,0,62
4826,17639,0,62
17639,47605,0,62
17639,61599,0,62
13536,17639,0,62
12713,17639,0,62
39386,6057,0,62
13760,17639,0,62
4809,6057,0,62
29049,17639,0,62
17639,60068,0,62
38195,17639,0,62
4809,17639,0,62
17639,60280,0,62
200780,17639,0,62
17639,52551,0,62
58511,17639,0,62
17639,52320,0,62
4800,17639,0,62
17639,50673,0,62
17639,55850,0,62
17639,132876,0,62
24785,17639,0,62
5606,17639,0,62
8452,17639,0,62
17639,29226,0,62
4788,17639,0,62
6774,17639,0,62
12552,17639,0,62
6667,16086,0,62
17639,29396,0,62
17639,29535,0,62
17639,28663,0,62
17639,31027,0,62
17639,34779,0,62
17639,28598,0,62
17639,25291,0,62
17639,21859,0,62
6939,17639,-1,62
17639,35297,0,62
17639,35805,0,62
17639,20764,0,62
6939,52840,0,63
61844,266233,-1,63
61844,52320,0,63
23106,52840,0,63
52873,61844,0,63
199524,52840,0,63
5400,719,0,63
61568,52840,0,63
52840,16735,0,63
263237,61844,0,63
28598,52840,-1,63
24482,61844,0,63
271253,52840,0,63
61844,28186,0,63
35280,52840,0,63
263237,52840,0,63
1828,61844,0,63
61568,61844,0,63
52873,52840,0,63
22356,52840,0,63
267613,61844,0,63
271253,61844,0,63
267613,52840,0,63
1828,52840,0,63
7195,52840,0,63
13786,52840,-1,63
24482,52840,0,63
199524,61844,0,63
52840,28186,0,63
23106,61844,0,63
6667,719,-1,63
16735,61844,-1,63
9505,4621,0,64
35280,4621,0,64
6939,4621,0,64
132876,4621,-1,64
35297,6849,-1,64
35320,6849,-1,64
35280,44530,0,64
4621,137409,0,64
6849,199524,0,64
4621,58511,0,64
4621,37468,0,64
4621,23764,0,64
3255,6849,-1,64
1299,6849,-1,64
23106,6849,0,64
4621,4657,0,64
4621,3257,0,64
174,6849,-1,64
199524,4621,0,64
3356,6849,-1,64
4826,4621,0,64
199995,6849,-1,64
7470,4621,-1,64
6849,13194,0,64
6849,24482,0,64
6849,24724,0,64
6849,34224,0,64
6849,34549,0,64
6849,35598,0,64
6849,41327,0,64
6849,44600,0,64
44530,4134,0,64
6849,137409,0,64
6849,6939,0,64
44530,3320,0,64
6849,50673,0,64
15895,6849,-1,64
7713,4621,0,64
44530,41327,-1,64
25091,6849,0,64
4651,4621,-1,64
1828,4621,0,64
44530,30781,-1,64
24482,4621,0,64
59605,4621,0,64
25091,44530,0,64
44530,29075,0,64
44530,8218,0,64
44530,6830,0,64
44530,3215,0,64
44530,6774,0,64
44530,3303,-1,64
44530,1273,0,64
44530,200780,-1,64
45489,7922,0,65
45489,6461,0,65
45489,8447,0,65
45489,13335,-1,65
12552,45489,0,65
30844,45489,0,65
9304,45489,0,65
45489,37468,0,65
45489,47147,0,65
45489,9829,-1,65
45489,3216,0,65
7473,9924,-1,65
24961,45489,0,65
25291,45489,0,65
7713,4515,0,65
6939,45489,0,65
58511,58945,0,65
20562,8781,0,65
200780,45489,0,65
7473,8781,-1,65
44592,137409,0,65
6939,44592,0,65
24482,9924,0,65
44592,50673,0,65
25091,45489,0,65
44592,50629,0,65
6453,8781,-1,65
4455,8781,-1,65
7660,9924,0,65
4455,45489,0,65
4826,45489,0,65
37100,45489,0,65
25091,44592,0,65
6939,58945,-1,65
132884,58945,-1,65
4826,58945,0,65
2914,8781,-1,65
9924,3216,0,65
9924,4780,-1,65
9924,9304,0,65
9924,9930,0,65
9924,17408,-1,65
13030,45489,0,65
1828,58945,0,65
9924,3257,0,65
45489,52320,0,65
6774,45489,0,65
3257,45489,0,65
7660,45489,0,65
1267,45489,0,65
4455,44592,0,65
199524,58945,0,65
34224,8781,0,65
174,58945,-1,65
13030,8781,0,65
7660,4515,0,65
59605,45489,0,65
2914,9924,-1,65
6667,8781,0,65
3257,8781,-1,65
1828,45489,0,65
7575,45489,0,65
23764,58945,0,65
7713,9924,0,65
59605,8781,0,65
44592,41327,0,65
4637,4515,0,65
15412,9924,-1,65
9505,58945,0,65
3356,9924,-1,65
58511,9924,0,65
41095,9924,0,65
44592,24482,0,65
44592,13194,0,65
212508,45489,0,65
44592,7713,0,65
34224,45489,0,65
9505,45489,0,65
7713,58945,0,65
8359,45489,0,65
34927,45489,0,65
28917,45489,0,65
1828,9924,0,65
396998,45489,0,65
41095,8781,0,65
6453,45489,-1,65
58945,37468,0,65
58945,3257,0,65
1239,45489,0,65
44592,24961,0,65
4637,9924,-1,65
9505,9924,-1,65
48858,45489,0,65
35280,45489,0,65
9498,58945,-1,65
199524,44592,-1,65
44592,3216,0,65
20562,45489,0,65
58511,45489,0,65
3491,45489,-1,65
31133,45489,0,65
4788,45489,0,65
41095,4515,0,65
2603,4515,0,65
9924,17676,0,65
9507,199524,0,65
9507,58511,0,65
9507,37468,0,65
2914,45489,-1,65
23764,9924,0,65
9507,24482,0,65
4134,9924,0,65
44592,37662,0,65
4826,9924,0,65
9507,23764,0,65
4826,9507,-1,65
9507,15412,0,65
9507,9930,0,65
44592,34927,0,65
3356,8781,-1,65
1221,9507,-1,65
6762,8781,-1,65
7713,45489,0,65
24482,4515,0,65
44592,28917,0,65
9507,1828,0,65
35280,58945,0,65
9507,6939,0,65
9507,7575,0,65
9507,7713,0,65
44592,37100,0,65
9507,9505,0,65
9507,3257,0,65
3223,58945,-1,65
137409,9924,0,65
7575,9924,0,65
3462,9924,0,65
35280,8781,0,65
174,8781,-1,65
35598,45489,0,65
8781,7713,0,65
8781,6939,0,65
8781,8220,0,65
8781,6774,0,65
4515,58511,0,65
8781,3741,0,65
8781,3292,0,65
4515,9930,0,65
4515,9304,0,65
174,9924,-1,65
8781,6079,0,65
2119,45489,0,65
8781,8359,0,65
10075,58945,-1,65
50673,45489,0,65
13237,45489,0,65
6830,44592,-1,65
35280,9924,0,65
1764,8781,0,65
7474,9507,-1,65
8781,8447,0,65
11164,8781,0,65
8781,13335,-1,65
6079,45489,0,65
9924,37468,0,65
8781,12779,0,65
9269,9924,0,65
8781,12552,0,65
8781,20764,0,65
8781,21859,-1,65
271253,45489,0,65
24482,45489,0,65
35280,4515,0,65
199524,8781,0,65
5511,8781,-1,65
199524,9924,0,65
3303,45489,0,65
20485,45489,0,65
31133,8781,0,65
3491,4515,-1,65
59605,9507,0,65
20764,45489,0,65
29075,45489,0,65
8220,45489,0,65
23106,45489,0,65
23106,44592,0,65
59605,9924,0,65
8781,3216,0,65
6939,4515,0,65
4766,45489,0,65
3356,45489,-1,65
8781,2119,0,65
8781,1267,0,65
17494,58945,-1,65
58453,9924,-1,65
12779,45489,0,65
20485,8781,0,65
60171,45489,0,65
15830,8781,0,65
137409,58945,0,65
58715,58945,0,65
22652,45489,0,65
50629,45489,0,65
1299,45489,-1,65
6939,9924,0,65
1299,8781,-1,65
3491,8781,-1,65
8781,24482,0,65
8781,396998,0,65
137409,45489,0,65
4637,45489,-1,65
4764,45489,0,65
30781,8781,0,65
2497,8781,0,65
174,45489,-1,65
8966,58945,0,65
24724,45489,0,65
2500,9924,0,65
4657,9924,0,65
4764,9507,0,65
37662,45489,0,65
199524,45489,0,65
15576,45489,0,65
11537,2153,-1,65
4657,45489,0,65
7575,2153,-1,65
9930,45489,0,65
2518,4515,0,65
35320,45489,0,65
4657,58945,0,65
1764,45489,0,65
5713,45489,0,65
8881,45489,0,65
7922,33650,-1,65
5713,44592,0,65
8781,60068,0,65
8781,42708,0,65
8455,45489,0,65
15830,45489,0,65
2153,2907,0,65
3491,9924,-1,65
59605,58945,0,65
24482,58945,0,65
34549,45489,0,65
8781,30844,0,65
8781,37100,0,65
8781,24961,0,65
8781,28917,0,65
2153,2152,0,65
41327,45489,0,65
199524,19108,0,66
60171,8308,0,66
19151,21559,0,66
196844,8308,-1,66
13237,8308,0,66
1828,27552,0,66
23106,21559,0,66
4826,21559,0,66
4826,19108,0,66
24961,8308,0,66
1299,1759,-1,66
27552,8359,0,66
27552,8966,0,66
12956,21559,-1,66
8881,8308,0,66
35280,21559,0,66
23106,27552,0,66
29838,27552,0,66
199524,21559,0,66
8220,21559,0,66
34549,8308,0,66
29838,19108,0,66
48858,8308,0,66
13030,8308,0,66
13760,21559,0,66
13760,19108,0,66
19108,9304,0,66
19108,16735,0,66
27552,41327,0,66
8220,19108,0,66
19151,19108,0,66
13194,8308,0,66
3356,19108,-1,66
1828,21559,0,66
28917,8308,0,66
3257,21559,-1,66
27552,7922,0,66
35280,8308,0,66
34927,8308,0,66
5713,8308,0,66
27552,8220,0,66
3257,8308,-1,66
1299,19108,-1,66
25091,8308,0,66
29075,8308,0,66
1031,21559,0,66
5650,19108,-1,66
8308,8447,0,66
1299,21559,-1,66
1299,27552,-1,66
1764,8308,0,66
199524,8308,0,66
1239,8308,0,66
20764,8308,0,66
212508,8308,-1,66
8308,47147,0,66
19151,27552,0,66
8359,8308,0,66
8308,52320,0,66
7843,21559,0,66
1267,8308,0,66
3356,27552,-1,66
7843,19108,0,66
3303,19108,0,66
15412,8308,0,66
35598,8308,0,66
19108,2381,0,66
24482,21559,0,66
6667,1759,0,66
6830,8308,-1,66
25291,8308,0,66
34224,8308,0,66
21559,13786,0,66
21559,16735,0,66
7195,21559,0,66
24482,8308,0,66
137409,8308,0,66
137409,21559,0,66
59605,8308,0,66
21559,37468,0,66
20485,8308,0,66
2603,1759,0,66
4455,8308,0,66
11537,3754,-1,66
200780,8308,0,66
6939,8308,0,66
12552,8308,0,66
6667,27552,0,66
6762,21559,-1,66
21559,52320,0,66
41095,19108,0,66
174,19108,-1,66
6939,19108,0,66
263237,21559,0,66
58453,8308,0,66
58511,19108,0,66
50629,8308,0,66
174,21559,-1,66
2603,27552,0,66
41327,8308,0,66
6939,21559,-1,66
31133,8308,0,66
59605,21559,0,66
12779,8308,0,66
2603,19108,0,66
6667,8308,0,66
201054,8308,0,66
6939,27552,0,66
2119,25180,0,67
396356,9304,0,67
24482,396356,0,67
23106,25180,0,67
4826,396356,-1,67
3741,396356,0,67
396356,52320,0,67
2518,45147,0,67
37100,45147,0,67
3356,30517,-1,67
396356,50629,0,67
396356,13786,0,67
396356,37468,0,67
396356,262287,-1,67
2518,396356,0,67
396356,20764,0,67
174,45147,-1,67
1267,396356,0,67
396356,13237,0,67
396356,30844,0,67
45147,17995,-1,67
20562,396356,0,67
37100,396356,0,67
6327,396356,0,67
6939,396356,0,67
1031,396356,0,67
8455,25180,0,67
4455,396356,0,67
15830,45147,0,67
5713,45147,0,67
6830,25180,0,67
24482,30517,0,67
41095,396356,0,67
58511,396356,0,67
396356,8966,0,67
57724,25227,-1,67
15830,25180,0,67
29075,396356,0,67
22652,25180,0,67
267613,45147,0,67
45147,396998,0,67
3741,25180,0,67
3356,25180,-1,67
4657,396356,0,67
25091,396356,0,67
8220,25180,0,67
4637,396356,0,67
29075,45147,0,67
396356,3216,0,67
6079,25180,0,67
45147,41327,0,67
45147,9304,0,67
34549,396356,0,67
8966,25180,0,67
12779,25180,0,67
137409,396356,-1,67
45147,37468,0,67
45147,34927,0,67
45147,9930,0,67
45147,12552,0,67
60171,25180,0,67
28716,396356,0,67
45147,12779,0,67
45147,28917,0,67
45147,13194,0,67
34549,45147,0,67
24482,45147,0,67
45147,25291,0,67
45147,13237,0,67
5713,396356,0,67
45147,13760,0,67
45147,15576,0,67
15830,396356,0,67
45147,17451,-1,67
45147,24961,0,67
1299,45147,-1,67
45147,17676,0,67
45147,20764,0,67
52468,396356,-1,67
396356,8359,0,67
45147,47147,0,67
45147,8447,0,67
45147,137409,0,67
41327,396356,0,67
19151,25180,0,67
35598,45147,0,67
30517,137409,0,67
30517,19009,-1,67
30517,13786,0,67
4455,25180,-1,67
30517,8220,0,67
30517,2381,0,67
45147,58511,0,67
8220,396356,0,67
23106,45147,0,67
1299,25180,-1,67
35598,396356,0,67
7568,4750,-1,67
45147,1031,0,67
45147,1239,0,67
3356,396356,-1,67
45147,52320,0,67
45147,3216,0,67
2500,396356,0,67
45147,50673,0,67
45147,3741,0,67
37662,25180,0,67
45147,50629,0,67
45147,8218,0,67
45147,8220,0,67
45147,8359,0,67
3356,33490,-1,67
4826,45147,0,67
4766,45147,0,67
201706,25227,-1,67
32098,396356,-1,67
202984,25227,-1,67
2914,25180,0,67
1828,30517,0,67
6762,396356,-1,67
41095,45147,0,67
7029,396356,0,67
13786,25180,0,67
6667,45147,0,67
34224,45147,0,67
7660,45147,0,67
31133,25180,0,67
1828,396356,0,67
16735,396356,-1,67
13760,396356,0,67
7473,45147,-1,67
3257,396356,-1,67
852,30517,0,67
2914,30517,-1,67
25091,45147,0,67
4788,45147,0,67
174,30517,-1,67
7575,45147,0,67
12552,396356,0,67
13030,25180,0,67
4637,25180,0,67
34224,396356,0,67
6667,25180,0,67
31133,31261,-1,67
30844,25180,0,67
35280,25180,0,67
1764,25180,0,67
396998,396356,0,67
4455,45147,0,67
41095,25180,0,67
6939,45147,0,67
31133,45147,0,67
1239,396356,0,67
12779,396356,0,67
8359,25180,0,67
6453,25180,-1,67
28917,25180,0,67
4826,30517,0,67
20562,45147,0,67
15412,396356,0,67
262589,396356,-1,67
1828,45147,0,67
7713,396356,0,67
174,396356,-1,67
15412,25180,0,67
2603,25180,0,67
7575,396356,0,67
35280,396356,0,67
4637,45147,-1,67
6939,25180,0,67
6939,30517,0,67
263237,396356,-1,67
6453,45147,-1,67
199524,396356,0,67
4764,396356,0,67
4230,396356,0,67
174,25180,-1,67
199524,45147,0,67
12552,25180,0,67
852,45147,0,67
7922,33490,-1,67
34927,396356,0,67
35280,45147,0,67
1267,45147,0,67
4764,45147,0,67
23106,396356,0,67
59605,55850,0,68
35280,55850,0,68
10578,6079,0,68
6453,44306,-1,68
10578,6939,0,68
2687,1221,0,68
8359,55850,0,68
11537,10578,-1,68
2686,2687,-1,68
4766,55850,0,68
6461,55850,-1,68
1299,44306,-1,68
2914,55850,-1,68
2687,1239,0,68
1299,55850,-1,68
6939,44306,0,68
55850,37468,0,68
25255,8437,-1,68
9505,55850,0,68
4826,2687,-1,68
9498,2687,-1,68
2764,2687,-1,68
174,10578,-1,68
11164,10578,-1,68
55850,3257,0,68
3320,8437,-1,68
1239,44306,0,68
7713,55850,0,68
2687,1828,0,68
2687,1299,0,68
15576,44306,0,68
2687,4713,0,68
174,44306,-1,68
2687,24482,0,68
2687,2500,0,68
2687,7713,0,68
2687,59605,0,68
2687,2516,0,68
44306,13237,0,68
2687,3216,0,68
8218,44306,0,68
4764,55850,0,68
7018,2687,-1,68
44306,47147,0,68
2687,137409,0,68
9930,55850,0,68
2687,8220,0,68
44306,50629,0,68
2687,58717,0,68
2687,9304,0,68
2687,58511,0,68
2687,15412,0,68
2687,37468,0,68
55410,2687,-1,68
15958,44306,-1,68
2687,35280,0,68
2687,2603,0,68
3356,44306,-1,68
2687,199524,0,68
2687,23764,0,68
2687,7575,0,68
2914,44306,-1,68
7473,2687,-1,68
2687,4755,0,68
2687,4648,0,68
199524,55850,0,68
4826,55850,-1,68
6939,55850,0,68
7575,55850,0,68
5511,44306,-1,68
3491,2687,-1,68
3303,44306,0,68
2687,2497,0,68
2687,7660,0,68
2687,4775,0,68
58511,55850,0,68
2687,3356,0,68
1828,55850,0,68
2687,3257,0,68
24482,55850,0,68
137409,55850,0,68
2687,6939,0,68
3223,44306,-1,68
137366,17995,-1,69
7660,17995,0,69
25091,44600,0,69
50629,3212,0,69
3303,3212,0,69
15830,44600,0,69
199524,44600,0,69
44600,6461,0,69
3356,44600,-1,69
6461,6696,-1,69
44600,8447,0,69
5511,6696,-1,69
44600,12552,0,69
44600,12779,0,69
44600,3216,0,69
29075,44600,0,69
44600,13237,0,69
44600,1828,0,69
44600,24482,0,69
44600,24961,0,69
3356,267469,-1,69
44600,25291,0,69
44600,1239,0,69
44600,28917,0,69
60068,3212,0,69
44600,34927,0,69
4455,44600,0,69
24724,44600,0,69
6939,44600,-1,69
44600,37662,0,69
44600,47147,0,69
44600,50629,0,69
263237,267469,0,69
44600,137409,0,69
28329,267469,-1,69
8218,3212,0,69
23106,267469,0,69
271253,267469,0,69
44600,7713,0,69
61568,267469,0,69
44600,37100,0,69
6696,29075,0,69
13237,3212,0,69
174,44600,-1,69
267469,37468,0,69
6696,29838,0,69
1828,267469,0,69
59605,44600,0,69
52320,267469,0,69
3356,6696,-1,69
199524,267469,0,69
6762,6696,-1,69
1239,3212,0,69
6696,199524,0,69
6667,44600,0,69
6696,46786,0,69
6696,41327,0,69
24482,267469,0,69
6696,36236,0,69
17995,58511,0,69
174,267469,-1,69
3212,47147,0,69
38158,17995,-1,69
41095,267469,0,69
1299,6696,-1,69
3326,44600,-1,69
35598,44600,0,69
2914,6696,-1,69
28917,3212,0,69
17995,3491,0,69
17995,6939,0,69
17995,7713,0,69
17995,9304,0,69
17995,9930,0,69
3223,44600,-1,69
17995,24482,0,69
31042,3212,-1,69
35280,267469,0,69
17995,41095,0,69
34224,44600,0,69
6663,44600,-1,69
6696,7713,0,69
6696,8262,0,69
6696,9009,0,69
52873,267469,0,69
6696,30781,0,69
6696,6939,0,69
6696,19551,0,69
6696,14840,0,69
6939,3212,-1,69
6696,35280,0,69
6696,25091,0,69
6696,13335,0,69
6696,34224,0,69
35280,44600,0,69
6696,34927,0,69
267613,267469,0,69
48858,44600,0,69
6696,1828,0,69
34549,44600,0,69
6696,4455,0,69
6696,6774,0,69
6696,24482,0,69
267613,263276,0,70
264997,24482,0,70
150178,141731,-1,70
137491,150178,-1,70
264997,52873,0,70
3356,262740,-1,70
264997,41095,0,70
263276,7195,0,70
7738,263276,-1,70
6789,6939,0,70
264997,28186,0,70
12085,1828,0,70
23106,262740,0,70
6789,24482,0,70
9498,150178,-1,70
267613,264997,0,70
35280,12085,0,70
200780,8932,0,70
58511,150178,0,70
6789,201776,0,70
41095,263276,0,70
6789,199524,0,70
6789,137409,0,70
6789,50673,0,70
271253,262740,0,70
48858,8932,0,70
41095,262740,0,70
6789,41095,0,70
6789,35598,0,70
12389,8932,-1,70
174,13789,-1,70
264997,1828,0,70
13786,264997,-1,70
6789,34549,0,70
4826,150178,0,70
6789,24724,0,70
6789,41327,0,70
23764,150178,0,70
12085,8220,0,70
12085,4826,0,70
61568,264997,0,70
150178,37468,0,70
37468,264997,-1,70
35280,150178,0,70
25091,8932,0,70
3549,263276,-1,70
271253,263276,0,70
52873,262740,0,70
9505,150178,0,70
24482,150178,0,70
150178,3257,0,70
3356,8932,-1,70
52873,263276,0,70
6453,150178,-1,70
174,264997,-1,70
271253,264997,0,70
1828,13789,-1,70
23106,263276,0,70
3356,12085,-1,70
174,150178,-1,70
2914,12085,-1,70
24482,263276,0,70
35280,262740,0,70
23106,6789,0,70
12085,6939,0,70
199524,262740,0,70
12085,13786,0,70
12085,16735,0,70
12085,24482,0,70
263276,28186,0,70
12085,52320,0,70
264997,199524,0,70
7713,150178,0,70
12085,137409,0,70
263237,264997,0,70
3223,150178,-1,70
35280,264997,0,70
35280,263276,0,70
137409,150178,0,70
16735,263276,-1,70
28186,262740,0,70
701,13789,-1,70
9583,150178,-1,70
199524,263276,0,70
23106,264997,0,70
8932,20764,0,70
8932,34549,0,70
8932,34224,0,70
8932,29075,0,70
8932,28917,0,70
8932,25291,0,70
8932,24961,0,70
8932,24482,0,70
263237,263276,0,70
263237,262740,0,70
8932,15830,0,70
8932,15576,0,70
