index,pfx,orgName,orgAS,regDate,RIR,business,isCert,isAuth,isAder,isConf
2921,210.52.64.0/18,China Unicom,140979,20001011,apnic,ISP,False,False,True,False
2922,210.52.128.0/17,China Unicom,140979,20000627,apnic,ISP,False,False,True,False
2923,210.53.0.0/17,China Unicom,140979,20000627,apnic,ISP,False,False,True,False
2924,210.53.128.0/17,China Unicom,140979,20000314,apnic,ISP,False,False,True,False
2925,210.74.96.0/19,China Unicom,140979,19980406,apnic,ISP,False,False,True,False
2926,210.74.128.0/19,China Unicom,140979,19980406,apnic,ISP,False,False,True,False
2927,210.78.0.0/19,China Unicom,140979,19980811,apnic,ISP,False,False,True,False
2928,210.82.0.0/15,China Unicom,140979,20001011,apnic,ISP,False,False,True,False
2929,218.7.0.0/16,China Unicom,140979,20010412,apnic,ISP,False,False,True,False
2930,218.8.0.0/15,China Unicom,140979,20010412,apnic,ISP,False,False,True,False
2931,218.10.0.0/16,China Unicom,140979,20010412,apnic,ISP,False,False,True,False
2932,218.11.0.0/16,China Unicom,140979,20010412,apnic,ISP,False,False,True,False
2933,218.12.0.0/16,China Unicom,140979,20010412,apnic,ISP,False,False,True,False
2934,218.21.128.0/17,China Unicom,140979,20010412,apnic,ISP,False,False,True,False
2935,218.24.0.0/15,China Unicom,140979,20010412,apnic,ISP,False,False,True,False
2936,218.26.0.0/16,China Unicom,140979,20010412,apnic,ISP,False,False,True,False
2937,218.27.0.0/16,China Unicom,140979,20010412,apnic,ISP,False,False,True,False
2938,218.28.0.0/15,China Unicom,140979,20010412,apnic,ISP,False,False,True,False
2939,218.56.0.0/14,China Unicom,140979,20010619,apnic,ISP,False,False,True,False
2940,218.60.0.0/15,China Unicom,140979,20010619,apnic,ISP,False,False,True,False
2941,218.62.0.0/17,China Unicom,140979,20010619,apnic,ISP,False,False,True,False
2942,218.67.128.0/17,China Unicom,140979,20010628,apnic,ISP,False,False,True,False
2943,218.68.0.0/15,China Unicom,140979,20010628,apnic,ISP,False,False,True,False
2944,218.104.0.0/17,China Unicom,140979,20010919,apnic,ISP,False,False,True,False
2945,218.104.128.0/19,China Unicom,140979,20010919,apnic,ISP,False,False,True,False
2946,218.104.160.0/19,China Unicom,140979,20010919,apnic,ISP,False,False,True,False
2947,218.104.192.0/21,China Unicom,140979,20010919,apnic,ISP,False,False,True,False
2948,218.104.200.0/21,China Unicom,140979,20010919,apnic,ISP,False,False,True,False
2949,218.104.208.0/20,China Unicom,140979,20010919,apnic,ISP,False,False,True,False
2950,218.104.224.0/19,China Unicom,140979,20010919,apnic,ISP,False,False,True,False
2951,218.105.0.0/16,China Unicom,140979,20010919,apnic,ISP,False,False,True,False
2952,218.106.0.0/15,China Unicom,140979,20010919,apnic,ISP,False,False,True,False
2953,219.154.0.0/15,China Unicom,140979,20020321,apnic,ISP,False,False,True,False
2954,219.156.0.0/15,China Unicom,140979,20020321,apnic,ISP,False,False,True,False
2955,219.158.0.0/17,China Unicom,140979,20020321,apnic,ISP,False,False,True,False
2956,219.158.128.0/17,China Unicom,140979,20020321,apnic,ISP,False,False,True,False
2957,219.159.0.0/18,China Unicom,140979,20020321,apnic,ISP,False,False,True,False
2958,221.199.224.0/19,China Unicom,140979,20060720,apnic,ISP,False,False,True,False
2959,43.242.152.0/22,China Unicom,10206,20140902,apnic,ISP,False,False,True,False
2960,60.13.64.0/18,China Unicom,10206,20060720,apnic,ISP,False,False,True,False
2961,61.48.0.0/14,China Unicom,10206,20010628,apnic,ISP,False,False,True,False
2962,61.52.0.0/15,China Unicom,10206,20010628,apnic,ISP,False,False,True,False
2963,61.54.0.0/16,China Unicom,10206,20010628,apnic,ISP,False,False,True,False
2964,61.55.0.0/16,China Unicom,10206,20010628,apnic,ISP,False,False,True,False
2965,61.133.0.0/17,China Unicom,10206,19990624,apnic,ISP,False,False,True,False
2966,61.134.96.0/19,China Unicom,10206,19990624,apnic,ISP,False,False,True,False
2967,61.134.128.0/18,China Unicom,10206,19990624,apnic,ISP,False,False,True,False
2968,61.134.192.0/18,China Unicom,10206,19990624,apnic,ISP,False,False,True,False
2969,61.135.0.0/16,China Unicom,10206,19990624,apnic,ISP,False,False,True,False
